20170207,130.539993,132.089996,130.449997,130.423859,131.529999,38183800.000000
20170208,131.350006,132.220001,131.220001,130.929581,132.039993,23004100.000000
20170209,131.649994,132.449997,131.119995,131.875671,132.419998,28349900.000000
20170210,132.460007,132.940002,132.050003,131.576904,132.119995,20065500.000000
20170213,133.080002,133.820007,132.750000,132.742081,133.289993,23035400.000000
20170214,133.470001,135.089996,133.250000,134.464981,135.020004,33226200.000000
20170215,135.520004,136.270004,134.619995,134.952957,135.509995,35623100.000000
20170216,135.669998,135.899994,134.839996,134.793625,135.350006,22584600.000000
20170217,135.100006,135.830002,135.100006,135.162109,135.720001,22198200.000000
20170221,136.229996,136.750000,135.979996,136.138077,136.699997,24507200.000000
20170222,136.429993,137.119995,136.110001,136.546387,137.110001,20836900.000000
20170223,137.380005,137.479996,136.300003,135.968781,136.529999,20788200.000000
20170224,135.910004,136.660004,135.279999,136.098251,136.660004,21776600.000000
20170227,137.139999,137.440002,136.279999,136.367126,136.929993,20257400.000000
20170228,137.080002,137.440002,136.699997,136.426895,136.990005,23482900.000000
20170301,137.889999,140.149994,137.600006,139.215363,139.789993,36414600.000000
20170302,140.000000,140.279999,138.759995,138.388794,138.960007,26211000.000000
20170303,138.779999,139.830002,138.589996,139.205414,139.779999,21108100.000000
20170306,139.369995,139.770004,138.600006,138.767227,139.339996,21750000.000000
20170307,139.059998,139.979996,138.789993,138.946487,139.520004,17446300.000000
20170308,138.949997,139.800003,138.820007,138.428619,139.000000,18707200.000000
20170309,138.740005,138.789993,137.050003,138.109924,138.679993,22155900.000000
20170310,139.250000,139.360001,138.639999,138.568039,139.139999,19612800.000000
20170313,138.850006,139.429993,138.820007,138.627792,139.199997,17421700.000000
20170314,139.300003,139.649994,138.839996,138.418671,138.990005,15309100.000000
20170315,139.410004,140.750000,139.029999,139.882629,140.460007,25691800.000000
20170316,140.720001,141.020004,140.259995,140.111679,140.690002,19232000.000000
20170317,141.000000,141.000000,139.889999,139.414551,139.990005,43885000.000000
20170320,140.399994,141.500000,140.229996,140.878510,141.460007,21542000.000000
20170321,142.110001,142.800003,139.729996,139.265167,139.839996,39529900.000000
20170322,139.850006,141.600006,139.759995,140.838669,141.419998,25860200.000000
20170323,141.259995,141.580002,140.610001,140.340729,140.919998,20346300.000000
20170324,141.500000,141.740005,140.350006,140.061874,140.639999,22395600.000000
20170327,139.389999,141.220001,138.619995,140.300903,140.880005,23575100.000000
20170328,140.910004,144.039993,140.619995,143.208893,143.800003,33374800.000000
20170329,143.679993,144.490005,143.190002,143.527573,144.119995,29190000.000000
20170330,144.190002,144.500000,143.500000,143.338348,143.929993,21207300.000000
20170331,143.720001,144.270004,143.009995,143.069473,143.660004,19661700.000000
20170403,143.710007,144.119995,143.050003,143.109299,143.699997,19985700.000000
20170404,143.250000,144.889999,143.169998,144.174911,144.770004,19891400.000000
20170405,144.220001,145.460007,143.809998,143.427994,144.020004,27717900.000000
20170406,144.289993,144.520004,143.449997,143.069473,143.660004,21149000.000000
20170407,143.729996,144.179993,143.270004,142.750778,143.339996,16672200.000000
20170410,143.600006,143.880005,142.899994,142.581482,143.169998,18933400.000000
20170411,142.940002,143.350006,140.059998,141.047821,141.630005,30379400.000000
20170412,141.600006,142.149994,141.009995,141.217117,141.800003,20350000.000000
20170413,141.910004,142.380005,141.050003,140.470200,141.050003,17822900.000000
20170417,141.479996,141.880005,140.869995,141.246994,141.830002,16582100.000000
20170418,141.410004,142.039993,141.110001,140.619568,141.199997,14697500.000000
20170419,141.880005,142.000000,140.449997,140.101715,140.679993,17328400.000000
20170420,141.220001,142.919998,141.160004,141.854477,142.440002,23319600.000000
20170421,142.440002,142.679993,141.850006,141.685181,142.270004,17320900.000000
20170424,143.500000,143.949997,143.179993,143.049545,143.639999,17134300.000000
20170425,143.910004,144.899994,143.869995,143.935883,144.529999,18871500.000000
20170426,144.470001,144.600006,143.380005,143.089371,143.679993,20041200.000000
20170427,143.919998,144.160004,143.309998,143.198929,143.789993,14246300.000000
20170428,144.089996,144.300003,143.270004,143.059494,143.649994,20860400.000000
20170501,145.100006,147.199997,144.960007,145.977463,146.580002,33602900.000000
20170502,147.539993,148.089996,146.839996,146.903641,147.509995,45352200.000000
20170503,145.589996,147.490005,144.270004,146.455490,147.059998,45697000.000000
20170504,146.520004,147.139999,145.809998,145.927673,146.529999,23371900.000000
20170505,146.759995,148.979996,146.759995,148.347687,148.960007,27327700.000000
20170508,149.029999,153.699997,149.029999,152.381027,153.009995,48752400.000000
20170509,153.869995,154.880005,153.449997,153.357010,153.990005,39130400.000000
20170510,153.630005,153.940002,152.110001,152.630005,153.259995,25805700.000000
20170511,152.449997,154.070007,152.309998,153.949997,153.949997,27255100.000000
20170512,154.699997,156.419998,154.669998,156.100006,156.100006,32527000.000000
20170515,156.009995,156.649994,155.050003,155.699997,155.699997,26009700.000000
20170516,155.940002,156.059998,154.720001,155.470001,155.470001,20048500.000000
20170517,153.600006,154.570007,149.710007,150.250000,150.250000,50767700.000000
20170518,151.270004,153.339996,151.130005,152.539993,152.539993,33568200.000000
20170519,153.380005,153.979996,152.630005,153.059998,153.059998,26960800.000000
20170522,154.000000,154.580002,152.910004,153.990005,153.990005,22966400.000000
20170523,154.899994,154.899994,153.309998,153.800003,153.800003,19918900.000000
20170524,153.839996,154.169998,152.669998,153.339996,153.339996,19178000.000000
20170525,153.729996,154.350006,153.029999,153.869995,153.869995,19235600.000000
20170526,154.000000,154.240005,153.309998,153.610001,153.610001,21701100.000000
20170530,153.419998,154.429993,153.330002,153.669998,153.669998,20126900.000000
20170531,153.970001,154.169998,152.380005,152.759995,152.759995,24451200.000000
20170601,153.169998,153.330002,152.220001,153.179993,153.179993,16404100.000000
20170602,153.580002,155.449997,152.889999,155.449997,155.449997,27770700.000000
20170605,154.339996,154.449997,153.460007,153.929993,153.929993,25331700.000000
20170606,153.899994,155.809998,153.779999,154.449997,154.449997,26624900.000000
20170607,155.020004,155.979996,154.479996,155.369995,155.369995,21069600.000000
20170608,155.250000,155.539993,154.399994,154.990005,154.990005,21250800.000000
20170609,155.190002,155.190002,146.020004,148.979996,148.979996,64882700.000000
20170612,145.740005,146.089996,142.509995,145.419998,145.419998,72307300.000000
20170613,147.160004,147.449997,145.149994,146.589996,146.589996,34165400.000000
20170614,147.500000,147.500000,143.839996,145.160004,145.160004,31531200.000000
20170615,143.320007,144.479996,142.210007,144.289993,144.289993,32165400.000000
20170616,143.779999,144.500000,142.199997,142.270004,142.270004,50361100.000000
20170619,143.660004,146.740005,143.660004,146.339996,146.339996,32541400.000000
